Model: SAM2
  miou
    TextOverlay|sev2: mean=0.8503 (n=6250)
    BoxOverlay|sev2: mean=0.8354 (n=6250)
    RandomText|sev2: mean=0.8514 (n=6250)
    LowPassKeep(0.28)|sev2: mean=0.8487 (n=6250)
    HighPassKeep(0.28)|sev2: mean=0.7403 (n=6250)
    LowBandNoise(0.28)|sev2: mean=0.8483 (n=6250)
    HighBandNoise(0.28)|sev2: mean=0.8478 (n=6250)
    AllBandNoise(0.28)|sev2: mean=0.8476 (n=6250)
    Translation(+12)|sev3: mean=0.8506 (n=6250)
    Translation(-12)|sev3: mean=0.8511 (n=6250)
    PadCrop(+12)|sev3: mean=0.8494 (n=6250)
    PadCrop(-12)|sev3: mean=0.8509 (n=6250)
    Scale(0.85)|sev3: mean=0.8486 (n=6250)
    ScalePadBlack(0.85)|sev3: mean=0.8507 (n=6250)
    ScalePadWhite(0.85)|sev3: mean=0.8538 (n=6250)
    Rotation(+30)|sev3: mean=0.8170 (n=6250)
    Rotation(-30)|sev3: mean=0.8126 (n=6250)
    TextOverlay|sev3: mean=0.8494 (n=6250)
    BoxOverlay|sev3: mean=0.8265 (n=6250)
    RandomText|sev3: mean=0.8499 (n=6250)
    LowPassKeep(0.38)|sev3: mean=0.8535 (n=6250)
    HighPassKeep(0.38)|sev3: mean=0.5415 (n=6250)
    LowBandNoise(0.38)|sev3: mean=0.8471 (n=6250)
    HighBandNoise(0.38)|sev3: mean=0.8467 (n=6250)
    AllBandNoise(0.38)|sev3: mean=0.8474 (n=6250)
  wrong_instance_rate
    Base|sev0: mean=0.7846 (n=6250)
    Translation(+4)|sev1: mean=0.7843 (n=6250)
    Translation(-4)|sev1: mean=0.7832 (n=6250)
    PadCrop(+4)|sev1: mean=0.7837 (n=6250)
    PadCrop(-4)|sev1: mean=0.7846 (n=6250)
    Scale(0.95)|sev1: mean=0.7850 (n=6250)
    ScalePadBlack(0.95)|sev1: mean=0.7827 (n=6250)
    ScalePadWhite(0.95)|sev1: mean=0.7838 (n=6250)
    Rotation(+10)|sev1: mean=0.7846 (n=6250)
    Rotation(-10)|sev1: mean=0.7832 (n=6250)
    TextOverlay|sev1: mean=0.7846 (n=6250)
    BoxOverlay|sev1: mean=0.7816 (n=6250)
    RandomText|sev1: mean=0.7854 (n=6250)
    LowPassKeep(0.18)|sev1: mean=0.7802 (n=6250)
    HighPassKeep(0.18)|sev1: mean=0.7184 (n=6250)
    LowBandNoise(0.18)|sev1: mean=0.7848 (n=6250)
    HighBandNoise(0.18)|sev1: mean=0.7850 (n=6250)
    AllBandNoise(0.18)|sev1: mean=0.7851 (n=6250)
    Translation(+8)|sev2: mean=0.7856 (n=6250)
    Translation(-8)|sev2: mean=0.7840 (n=6250)
    PadCrop(+8)|sev2: mean=0.7845 (n=6250)
    PadCrop(-8)|sev2: mean=0.7838 (n=6250)
    Scale(0.90)|sev2: mean=0.7843 (n=6250)
    ScalePadBlack(0.90)|sev2: mean=0.7835 (n=6250)
    ScalePadWhite(0.90)|sev2: mean=0.7851 (n=6250)
    Rotation(+20)|sev2: mean=0.7835 (n=6250)
    Rotation(-20)|sev2: mean=0.7797 (n=6250)
    TextOverlay|sev2: mean=0.7850 (n=6250)
    BoxOverlay|sev2: mean=0.7787 (n=6250)
    RandomText|sev2: mean=0.7854 (n=6250)
    LowPassKeep(0.28)|sev2: mean=0.7814 (n=6250)
    HighPassKeep(0.28)|sev2: mean=0.6424 (n=6250)
    LowBandNoise(0.28)|sev2: mean=0.7850 (n=6250)
    HighBandNoise(0.28)|sev2: mean=0.7853 (n=6250)
    AllBandNoise(0.28)|sev2: mean=0.7850 (n=6250)
    Translation(+12)|sev3: mean=0.7850 (n=6250)
    Translation(-12)|sev3: mean=0.7843 (n=6250)
    PadCrop(+12)|sev3: mean=0.7843 (n=6250)
    PadCrop(-12)|sev3: mean=0.7840 (n=6250)
    Scale(0.85)|sev3: mean=0.7856 (n=6250)
    ScalePadBlack(0.85)|sev3: mean=0.7832 (n=6250)
    ScalePadWhite(0.85)|sev3: mean=0.7861 (n=6250)
    Rotation(+30)|sev3: mean=0.7805 (n=6250)
    Rotation(-30)|sev3: mean=0.7765 (n=6250)
    TextOverlay|sev3: mean=0.7850 (n=6250)
    BoxOverlay|sev3: mean=0.7736 (n=6250)
    RandomText|sev3: mean=0.7848 (n=6250)
    LowPassKeep(0.38)|sev3: mean=0.7843 (n=6250)
    HighPassKeep(0.38)|sev3: mean=0.4770 (n=6250)
    LowBandNoise(0.38)|sev3: mean=0.7851 (n=6250)
    HighBandNoise(0.38)|sev3: mean=0.7851 (n=6250)
    AllBandNoise(0.38)|sev3: mean=0.7853 (n=6250)
  no_prediction_rate
    Base|sev0: mean=0.1475 (n=6250)
    Translation(+4)|sev1: mean=0.1483 (n=6250)
    Translation(-4)|sev1: mean=0.1470 (n=6250)
    PadCrop(+4)|sev1: mean=0.1437 (n=6250)
    PadCrop(-4)|sev1: mean=0.1466 (n=6250)
    Scale(0.95)|sev1: mean=0.1477 (n=6250)
    ScalePadBlack(0.95)|sev1: mean=0.1411 (n=6250)
    ScalePadWhite(0.95)|sev1: mean=0.1405 (n=6250)
    Rotation(+10)|sev1: mean=0.1568 (n=6250)
    Rotation(-10)|sev1: mean=0.1638 (n=6250)
    TextOverlay|sev1: mean=0.1462 (n=6250)
    BoxOverlay|sev1: mean=0.1586 (n=6250)
    RandomText|sev1: mean=0.1454 (n=6250)
    LowPassKeep(0.18)|sev1: mean=0.1566 (n=6250)
    HighPassKeep(0.18)|sev1: mean=0.1736 (n=6250)
    LowBandNoise(0.18)|sev1: mean=0.1477 (n=6250)
    HighBandNoise(0.18)|sev1: mean=0.1485 (n=6250)
    AllBandNoise(0.18)|sev1: mean=0.1480 (n=6250)
    Translation(+8)|sev2: mean=0.1461 (n=6250)
    Translation(-8)|sev2: mean=0.1459 (n=6250)
    PadCrop(+8)|sev2: mean=0.1432 (n=6250)
    PadCrop(-8)|sev2: mean=0.1467 (n=6250)
    Scale(0.90)|sev2: mean=0.1494 (n=6250)
    ScalePadBlack(0.90)|sev2: mean=0.1427 (n=6250)
    ScalePadWhite(0.90)|sev2: mean=0.1421 (n=6250)
    Rotation(+20)|sev2: mean=0.1701 (n=6250)
    Rotation(-20)|sev2: mean=0.1752 (n=6250)
    TextOverlay|sev2: mean=0.1456 (n=6250)
    BoxOverlay|sev2: mean=0.1611 (n=6250)
    RandomText|sev2: mean=0.1448 (n=6250)
    LowPassKeep(0.28)|sev2: mean=0.1472 (n=6250)
    HighPassKeep(0.28)|sev2: mean=0.2502 (n=6250)
    LowBandNoise(0.28)|sev2: mean=0.1478 (n=6250)
    HighBandNoise(0.28)|sev2: mean=0.1483 (n=6250)
    AllBandNoise(0.28)|sev2: mean=0.1483 (n=6250)
    Translation(+12)|sev3: mean=0.1451 (n=6250)
    Translation(-12)|sev3: mean=0.1446 (n=6250)
    PadCrop(+12)|sev3: mean=0.1458 (n=6250)
    PadCrop(-12)|sev3: mean=0.1448 (n=6250)
    Scale(0.85)|sev3: mean=0.1475 (n=6250)
    ScalePadBlack(0.85)|sev3: mean=0.1443 (n=6250)
    ScalePadWhite(0.85)|sev3: mean=0.1426 (n=6250)
    Rotation(+30)|sev3: mean=0.1795 (n=6250)
    Rotation(-30)|sev3: mean=0.1821 (n=6250)
    TextOverlay|sev3: mean=0.1466 (n=6250)
    BoxOverlay|sev3: mean=0.1704 (n=6250)
    RandomText|sev3: mean=0.1462 (n=6250)
    LowPassKeep(0.38)|sev3: mean=0.1419 (n=6250)
    HighPassKeep(0.38)|sev3: mean=0.4462 (n=6250)
    LowBandNoise(0.38)|sev3: mean=0.1491 (n=6250)
    HighBandNoise(0.38)|sev3: mean=0.1494 (n=6250)
    AllBandNoise(0.38)|sev3: mean=0.1490 (n=6250)
  presence_error
    Base|sev0: mean=0.8502 (n=6250)
    Translation(+4)|sev1: mean=0.8507 (n=6250)
    Translation(-4)|sev1: mean=0.8502 (n=6250)
    PadCrop(+4)|sev1: mean=0.8534 (n=6250)
    PadCrop(-4)|sev1: mean=0.8518 (n=6250)
    Scale(0.95)|sev1: mean=0.8507 (n=6250)
    ScalePadBlack(0.95)|sev1: mean=0.8544 (n=6250)
    ScalePadWhite(0.95)|sev1: mean=0.8558 (n=6250)
    Rotation(+10)|sev1: mean=0.8419 (n=6250)
    Rotation(-10)|sev1: mean=0.8328 (n=6250)
    TextOverlay|sev1: mean=0.8515 (n=6250)
    BoxOverlay|sev1: mean=0.8438 (n=6250)
    RandomText|sev1: mean=0.8534 (n=6250)
    LowPassKeep(0.18)|sev1: mean=0.8453 (n=6250)
    HighPassKeep(0.18)|sev1: mean=0.8782 (n=6250)
    LowBandNoise(0.18)|sev1: mean=0.8502 (n=6250)
    HighBandNoise(0.18)|sev1: mean=0.8496 (n=6250)
    AllBandNoise(0.18)|sev1: mean=0.8499 (n=6250)
    Translation(+8)|sev2: mean=0.8523 (n=6250)
    Translation(-8)|sev2: mean=0.8518 (n=6250)
    PadCrop(+8)|sev2: mean=0.8544 (n=6250)
    PadCrop(-8)|sev2: mean=0.8509 (n=6250)
    Scale(0.90)|sev2: mean=0.8499 (n=6250)
    ScalePadBlack(0.90)|sev2: mean=0.8546 (n=6250)
    ScalePadWhite(0.90)|sev2: mean=0.8546 (n=6250)
    Rotation(+20)|sev2: mean=0.8310 (n=6250)
    Rotation(-20)|sev2: mean=0.8218 (n=6250)
    TextOverlay|sev2: mean=0.8525 (n=6250)
    BoxOverlay|sev2: mean=0.8451 (n=6250)
    RandomText|sev2: mean=0.8538 (n=6250)
    LowPassKeep(0.28)|sev2: mean=0.8512 (n=6250)
    HighPassKeep(0.28)|sev2: mean=0.8754 (n=6250)
    LowBandNoise(0.28)|sev2: mean=0.8506 (n=6250)
    HighBandNoise(0.28)|sev2: mean=0.8501 (n=6250)
    AllBandNoise(0.28)|sev2: mean=0.8501 (n=6250)
    Translation(+12)|sev3: mean=0.8530 (n=6250)
    Translation(-12)|sev3: mean=0.8518 (n=6250)
    PadCrop(+12)|sev3: mean=0.8507 (n=6250)
    PadCrop(-12)|sev3: mean=0.8526 (n=6250)
    Scale(0.85)|sev3: mean=0.8512 (n=6250)
    ScalePadBlack(0.85)|sev3: mean=0.8523 (n=6250)
    ScalePadWhite(0.85)|sev3: mean=0.8557 (n=6250)
    Rotation(+30)|sev3: mean=0.8198 (n=6250)
    Rotation(-30)|sev3: mean=0.8165 (n=6250)
    TextOverlay|sev3: mean=0.8518 (n=6250)
    BoxOverlay|sev3: mean=0.8403 (n=6250)
    RandomText|sev3: mean=0.8530 (n=6250)
    LowPassKeep(0.38)|sev3: mean=0.8555 (n=6250)
    HighPassKeep(0.38)|sev3: mean=0.8426 (n=6250)
    LowBandNoise(0.38)|sev3: mean=0.8501 (n=6250)
    HighBandNoise(0.38)|sev3: mean=0.8494 (n=6250)
    AllBandNoise(0.38)|sev3: mean=0.8501 (n=6250)
  best_box_iou_with_gt
    Base|sev0: mean=0.0428 (n=6250)
    Translation(+4)|sev1: mean=0.0423 (n=6250)
    Translation(-4)|sev1: mean=0.0436 (n=6250)
    PadCrop(+4)|sev1: mean=0.0414 (n=6250)
    PadCrop(-4)|sev1: mean=0.0441 (n=6250)
    Scale(0.95)|sev1: mean=0.0432 (n=6250)
    ScalePadBlack(0.95)|sev1: mean=0.0368 (n=6250)
    ScalePadWhite(0.95)|sev1: mean=0.0365 (n=6250)
    Rotation(+10)|sev1: mean=0.0237 (n=6250)
    Rotation(-10)|sev1: mean=0.0272 (n=6250)
    TextOverlay|sev1: mean=0.0430 (n=6250)
    BoxOverlay|sev1: mean=0.0422 (n=6250)
    RandomText|sev1: mean=0.0433 (n=6250)
    LowPassKeep(0.18)|sev1: mean=0.0443 (n=6250)
    HighPassKeep(0.18)|sev1: mean=0.0551 (n=6250)
    LowBandNoise(0.18)|sev1: mean=0.0428 (n=6250)
    HighBandNoise(0.18)|sev1: mean=0.0429 (n=6250)
    AllBandNoise(0.18)|sev1: mean=0.0426 (n=6250)
    Translation(+8)|sev2: mean=0.0408 (n=6250)
    Translation(-8)|sev2: mean=0.0441 (n=6250)
    PadCrop(+8)|sev2: mean=0.0392 (n=6250)
    PadCrop(-8)|sev2: mean=0.0456 (n=6250)
    Scale(0.90)|sev2: mean=0.0431 (n=6250)
    ScalePadBlack(0.90)|sev2: mean=0.0294 (n=6250)
    ScalePadWhite(0.90)|sev2: mean=0.0291 (n=6250)
    Rotation(+20)|sev2: mean=0.0185 (n=6250)
    Rotation(-20)|sev2: mean=0.0232 (n=6250)
    TextOverlay|sev2: mean=0.0431 (n=6250)
    BoxOverlay|sev2: mean=0.0419 (n=6250)
    RandomText|sev2: mean=0.0432 (n=6250)
    LowPassKeep(0.28)|sev2: mean=0.0440 (n=6250)
    HighPassKeep(0.28)|sev2: mean=0.0585 (n=6250)
    LowBandNoise(0.28)|sev2: mean=0.0428 (n=6250)
    HighBandNoise(0.28)|sev2: mean=0.0429 (n=6250)
    AllBandNoise(0.28)|sev2: mean=0.0428 (n=6250)
    Translation(+12)|sev3: mean=0.0399 (n=6250)
    Translation(-12)|sev3: mean=0.0451 (n=6250)
    PadCrop(+12)|sev3: mean=0.0374 (n=6250)
    PadCrop(-12)|sev3: mean=0.0471 (n=6250)
    Scale(0.85)|sev3: mean=0.0433 (n=6250)
    ScalePadBlack(0.85)|sev3: mean=0.0227 (n=6250)
    ScalePadWhite(0.85)|sev3: mean=0.0224 (n=6250)
    Rotation(+30)|sev3: mean=0.0183 (n=6250)
    Rotation(-30)|sev3: mean=0.0218 (n=6250)
    TextOverlay|sev3: mean=0.0432 (n=6250)
    BoxOverlay|sev3: mean=0.0418 (n=6250)
    RandomText|sev3: mean=0.0432 (n=6250)
    LowPassKeep(0.38)|sev3: mean=0.0436 (n=6250)
    HighPassKeep(0.38)|sev3: mean=0.0656 (n=6250)
    LowBandNoise(0.38)|sev3: mean=0.0428 (n=6250)
    HighBandNoise(0.38)|sev3: mean=0.0429 (n=6250)
    AllBandNoise(0.38)|sev3: mean=0.0428 (n=6250)
  box_center_shift
    Base|sev0: mean=0.1257 (n=6250)
    Translation(+4)|sev1: mean=0.1253 (n=6250)
    Translation(-4)|sev1: mean=0.1250 (n=6250)
    PadCrop(+4)|sev1: mean=0.1241 (n=6250)
    PadCrop(-4)|sev1: mean=0.1263 (n=6250)
    Scale(0.95)|sev1: mean=0.1252 (n=6250)
    ScalePadBlack(0.95)|sev1: mean=0.1201 (n=6250)
    ScalePadWhite(0.95)|sev1: mean=0.1199 (n=6250)
    Rotation(+10)|sev1: mean=0.1174 (n=6250)
    Rotation(-10)|sev1: mean=0.1161 (n=6250)
    TextOverlay|sev1: mean=0.1257 (n=6250)
    BoxOverlay|sev1: mean=0.1269 (n=6250)
    RandomText|sev1: mean=0.1256 (n=6250)
    LowPassKeep(0.18)|sev1: mean=0.1247 (n=6250)
    HighPassKeep(0.18)|sev1: mean=0.1238 (n=6250)
    LowBandNoise(0.18)|sev1: mean=0.1255 (n=6250)
    HighBandNoise(0.18)|sev1: mean=0.1255 (n=6250)
    AllBandNoise(0.18)|sev1: mean=0.1256 (n=6250)
    Translation(+8)|sev2: mean=0.1255 (n=6250)
    Translation(-8)|sev2: mean=0.1245 (n=6250)
    PadCrop(+8)|sev2: mean=0.1224 (n=6250)
    PadCrop(-8)|sev2: mean=0.1272 (n=6250)
    Scale(0.90)|sev2: mean=0.1252 (n=6250)
    ScalePadBlack(0.90)|sev2: mean=0.1150 (n=6250)
    ScalePadWhite(0.90)|sev2: mean=0.1151 (n=6250)
    Rotation(+20)|sev2: mean=0.1138 (n=6250)
    Rotation(-20)|sev2: mean=0.1164 (n=6250)
    TextOverlay|sev2: mean=0.1259 (n=6250)
    BoxOverlay|sev2: mean=0.1281 (n=6250)
    RandomText|sev2: mean=0.1256 (n=6250)
    LowPassKeep(0.28)|sev2: mean=0.1250 (n=6250)
    HighPassKeep(0.28)|sev2: mean=0.1132 (n=6250)
    LowBandNoise(0.28)|sev2: mean=0.1256 (n=6250)
    HighBandNoise(0.28)|sev2: mean=0.1253 (n=6250)
    AllBandNoise(0.28)|sev2: mean=0.1253 (n=6250)
    Translation(+12)|sev3: mean=0.1256 (n=6250)
    Translation(-12)|sev3: mean=0.1241 (n=6250)
    PadCrop(+12)|sev3: mean=0.1211 (n=6250)
    PadCrop(-12)|sev3: mean=0.1279 (n=6250)
    Scale(0.85)|sev3: mean=0.1255 (n=6250)
    ScalePadBlack(0.85)|sev3: mean=0.1103 (n=6250)
    ScalePadWhite(0.85)|sev3: mean=0.1104 (n=6250)
    Rotation(+30)|sev3: mean=0.1139 (n=6250)
    Rotation(-30)|sev3: mean=0.1195 (n=6250)
    TextOverlay|sev3: mean=0.1258 (n=6250)
    BoxOverlay|sev3: mean=0.1295 (n=6250)
    RandomText|sev3: mean=0.1256 (n=6250)
    LowPassKeep(0.38)|sev3: mean=0.1255 (n=6250)
    HighPassKeep(0.38)|sev3: mean=0.0909 (n=6250)
    LowBandNoise(0.38)|sev3: mean=0.1255 (n=6250)
    HighBandNoise(0.38)|sev3: mean=0.1253 (n=6250)
    AllBandNoise(0.38)|sev3: mean=0.1254 (n=6250)
  score_margin
    Base|sev0: mean=0.4133 (n=6250)
    Translation(+4)|sev1: mean=0.4125 (n=6250)
    Translation(-4)|sev1: mean=0.4139 (n=6250)
    PadCrop(+4)|sev1: mean=0.4169 (n=6250)
    PadCrop(-4)|sev1: mean=0.4137 (n=6250)
    Scale(0.95)|sev1: mean=0.4149 (n=6250)
    ScalePadBlack(0.95)|sev1: mean=0.4223 (n=6250)
    ScalePadWhite(0.95)|sev1: mean=0.4217 (n=6250)
    Rotation(+10)|sev1: mean=0.4084 (n=6250)
    Rotation(-10)|sev1: mean=0.4031 (n=6250)
    TextOverlay|sev1: mean=0.4120 (n=6250)
    BoxOverlay|sev1: mean=0.3799 (n=6250)
    RandomText|sev1: mean=0.4116 (n=6250)
    LowPassKeep(0.18)|sev1: mean=0.4000 (n=6250)
    HighPassKeep(0.18)|sev1: mean=0.3565 (n=6250)
    LowBandNoise(0.18)|sev1: mean=0.4130 (n=6250)
    HighBandNoise(0.18)|sev1: mean=0.4141 (n=6250)
    AllBandNoise(0.18)|sev1: mean=0.4136 (n=6250)
    Translation(+8)|sev2: mean=0.4142 (n=6250)
    Translation(-8)|sev2: mean=0.4140 (n=6250)
    PadCrop(+8)|sev2: mean=0.4173 (n=6250)
    PadCrop(-8)|sev2: mean=0.4137 (n=6250)
    Scale(0.90)|sev2: mean=0.4144 (n=6250)
    ScalePadBlack(0.90)|sev2: mean=0.4238 (n=6250)
    ScalePadWhite(0.90)|sev2: mean=0.4226 (n=6250)
    Rotation(+20)|sev2: mean=0.3991 (n=6250)
    Rotation(-20)|sev2: mean=0.3919 (n=6250)
    TextOverlay|sev2: mean=0.4116 (n=6250)
    BoxOverlay|sev2: mean=0.3645 (n=6250)
    RandomText|sev2: mean=0.4118 (n=6250)
    LowPassKeep(0.28)|sev2: mean=0.4103 (n=6250)
    HighPassKeep(0.28)|sev2: mean=0.3118 (n=6250)
    LowBandNoise(0.28)|sev2: mean=0.4145 (n=6250)
    HighBandNoise(0.28)|sev2: mean=0.4144 (n=6250)
    AllBandNoise(0.28)|sev2: mean=0.4148 (n=6250)
    Translation(+12)|sev3: mean=0.4158 (n=6250)
    Translation(-12)|sev3: mean=0.4162 (n=6250)
    PadCrop(+12)|sev3: mean=0.4161 (n=6250)
    PadCrop(-12)|sev3: mean=0.4163 (n=6250)
    Scale(0.85)|sev3: mean=0.4142 (n=6250)
    ScalePadBlack(0.85)|sev3: mean=0.4251 (n=6250)
    ScalePadWhite(0.85)|sev3: mean=0.4234 (n=6250)
    Rotation(+30)|sev3: mean=0.3868 (n=6250)
    Rotation(-30)|sev3: mean=0.3828 (n=6250)
    TextOverlay|sev3: mean=0.4114 (n=6250)
    BoxOverlay|sev3: mean=0.3410 (n=6250)
    RandomText|sev3: mean=0.4099 (n=6250)
    LowPassKeep(0.38)|sev3: mean=0.4177 (n=6250)
    HighPassKeep(0.38)|sev3: mean=0.2122 (n=6250)
    LowBandNoise(0.38)|sev3: mean=0.4170 (n=6250)
    HighBandNoise(0.38)|sev3: mean=0.4137 (n=6250)
    AllBandNoise(0.38)|sev3: mean=0.4155 (n=6250)
  score_entropy
    Base|sev0: mean=0.3603 (n=6250)
    Translation(+4)|sev1: mean=0.3635 (n=6250)
    Translation(-4)|sev1: mean=0.3618 (n=6250)
    PadCrop(+4)|sev1: mean=0.3602 (n=6250)
    PadCrop(-4)|sev1: mean=0.3595 (n=6250)
    Scale(0.95)|sev1: mean=0.3614 (n=6250)
    ScalePadBlack(0.95)|sev1: mean=0.3614 (n=6250)
    ScalePadWhite(0.95)|sev1: mean=0.3632 (n=6250)
    Rotation(+10)|sev1: mean=0.3653 (n=6250)
    Rotation(-10)|sev1: mean=0.3692 (n=6250)
    TextOverlay|sev1: mean=0.3625 (n=6250)
    BoxOverlay|sev1: mean=0.3724 (n=6250)
    RandomText|sev1: mean=0.3622 (n=6250)
    LowPassKeep(0.18)|sev1: mean=0.3425 (n=6250)
    HighPassKeep(0.18)|sev1: mean=0.2283 (n=6250)
    LowBandNoise(0.18)|sev1: mean=0.3617 (n=6250)
    HighBandNoise(0.18)|sev1: mean=0.3598 (n=6250)
    AllBandNoise(0.18)|sev1: mean=0.3604 (n=6250)
    Translation(+8)|sev2: mean=0.3635 (n=6250)
    Translation(-8)|sev2: mean=0.3621 (n=6250)
    PadCrop(+8)|sev2: mean=0.3623 (n=6250)
    PadCrop(-8)|sev2: mean=0.3605 (n=6250)
    Scale(0.90)|sev2: mean=0.3601 (n=6250)
    ScalePadBlack(0.90)|sev2: mean=0.3621 (n=6250)
    ScalePadWhite(0.90)|sev2: mean=0.3648 (n=6250)
    Rotation(+20)|sev2: mean=0.3645 (n=6250)
    Rotation(-20)|sev2: mean=0.3708 (n=6250)
    TextOverlay|sev2: mean=0.3629 (n=6250)
    BoxOverlay|sev2: mean=0.3727 (n=6250)
    RandomText|sev2: mean=0.3619 (n=6250)
    LowPassKeep(0.28)|sev2: mean=0.3552 (n=6250)
    HighPassKeep(0.28)|sev2: mean=0.1371 (n=6250)
    LowBandNoise(0.28)|sev2: mean=0.3599 (n=6250)
    HighBandNoise(0.28)|sev2: mean=0.3590 (n=6250)
    AllBandNoise(0.28)|sev2: mean=0.3594 (n=6250)
    Translation(+12)|sev3: mean=0.3609 (n=6250)
    Translation(-12)|sev3: mean=0.3597 (n=6250)
    PadCrop(+12)|sev3: mean=0.3668 (n=6250)
    PadCrop(-12)|sev3: mean=0.3547 (n=6250)
    Scale(0.85)|sev3: mean=0.3627 (n=6250)
    ScalePadBlack(0.85)|sev3: mean=0.3607 (n=6250)
    ScalePadWhite(0.85)|sev3: mean=0.3668 (n=6250)
    Rotation(+30)|sev3: mean=0.3682 (n=6250)
    Rotation(-30)|sev3: mean=0.3679 (n=6250)
    TextOverlay|sev3: mean=0.3620 (n=6250)
    BoxOverlay|sev3: mean=0.3799 (n=6250)
    RandomText|sev3: mean=0.3638 (n=6250)
    LowPassKeep(0.38)|sev3: mean=0.3543 (n=6250)
    HighPassKeep(0.38)|sev3: mean=0.0493 (n=6250)
    LowBandNoise(0.38)|sev3: mean=0.3560 (n=6250)
    HighBandNoise(0.38)|sev3: mean=0.3589 (n=6250)
    AllBandNoise(0.38)|sev3: mean=0.3585 (n=6250)
  conditional_miou
    Base|sev0: mean=0.6254 (n=31)
    Translation(+4)|sev1: mean=0.4158 (n=31)
    Translation(-4)|sev1: mean=0.5031 (n=31)
    PadCrop(+4)|sev1: mean=0.4543 (n=31)
    PadCrop(-4)|sev1: mean=0.4544 (n=31)
    Scale(0.95)|sev1: mean=0.5156 (n=31)
    ScalePadBlack(0.95)|sev1: mean=0.4042 (n=31)
    ScalePadWhite(0.95)|sev1: mean=0.3496 (n=31)
    Rotation(+10)|sev1: mean=0.1688 (n=31)
    Rotation(-10)|sev1: mean=0.1939 (n=31)
    TextOverlay|sev1: mean=0.5325 (n=31)
    BoxOverlay|sev1: mean=0.3888 (n=31)
    RandomText|sev1: mean=0.5164 (n=31)
    LowPassKeep(0.18)|sev1: mean=0.3518 (n=31)
    HighPassKeep(0.18)|sev1: mean=0.1779 (n=31)
    LowBandNoise(0.18)|sev1: mean=0.6066 (n=31)
    HighBandNoise(0.18)|sev1: mean=0.5863 (n=31)
    AllBandNoise(0.18)|sev1: mean=0.5892 (n=31)
    Translation(+8)|sev2: mean=0.3699 (n=31)
    Translation(-8)|sev2: mean=0.4986 (n=31)
    PadCrop(+8)|sev2: mean=0.4030 (n=31)
    PadCrop(-8)|sev2: mean=0.4395 (n=31)
    Scale(0.90)|sev2: mean=0.4788 (n=31)
    ScalePadBlack(0.90)|sev2: mean=0.3255 (n=31)
    ScalePadWhite(0.90)|sev2: mean=0.3038 (n=31)
    Rotation(+20)|sev2: mean=0.0741 (n=31)
    Rotation(-20)|sev2: mean=0.1371 (n=31)
    TextOverlay|sev2: mean=0.5311 (n=31)
    BoxOverlay|sev2: mean=0.3506 (n=31)
    RandomText|sev2: mean=0.5196 (n=31)
    LowPassKeep(0.28)|sev2: mean=0.4494 (n=31)
    HighPassKeep(0.28)|sev2: mean=0.1288 (n=31)
    LowBandNoise(0.28)|sev2: mean=0.5229 (n=31)
    HighBandNoise(0.28)|sev2: mean=0.5479 (n=31)
    AllBandNoise(0.28)|sev2: mean=0.5521 (n=31)
    Translation(+12)|sev3: mean=0.3436 (n=31)
    Translation(-12)|sev3: mean=0.4333 (n=31)
    PadCrop(+12)|sev3: mean=0.3717 (n=31)
    PadCrop(-12)|sev3: mean=0.3803 (n=31)
    Scale(0.85)|sev3: mean=0.4940 (n=31)
    ScalePadBlack(0.85)|sev3: mean=0.1411 (n=31)
    ScalePadWhite(0.85)|sev3: mean=0.1176 (n=31)
    Rotation(+30)|sev3: mean=0.0979 (n=31)
    Rotation(-30)|sev3: mean=0.0839 (n=31)
    TextOverlay|sev3: mean=0.5125 (n=31)
    BoxOverlay|sev3: mean=0.3071 (n=31)
    RandomText|sev3: mean=0.4885 (n=31)
    LowPassKeep(0.38)|sev3: mean=0.5060 (n=31)
    HighPassKeep(0.38)|sev3: mean=0.0968 (n=31)
    LowBandNoise(0.38)|sev3: mean=0.4725 (n=31)
    HighBandNoise(0.38)|sev3: mean=0.5112 (n=31)
    AllBandNoise(0.38)|sev3: mean=0.4558 (n=31)
  conditional_boundary_f
    Base|sev0: mean=0.5398 (n=31)
    Translation(+4)|sev1: mean=0.3263 (n=31)
    Translation(-4)|sev1: mean=0.4357 (n=31)
    PadCrop(+4)|sev1: mean=0.3673 (n=31)
    PadCrop(-4)|sev1: mean=0.3635 (n=31)
    Scale(0.95)|sev1: mean=0.4897 (n=31)
    ScalePadBlack(0.95)|sev1: mean=0.3418 (n=31)
    ScalePadWhite(0.95)|sev1: mean=0.2818 (n=31)
    Rotation(+10)|sev1: mean=0.1550 (n=31)
    Rotation(-10)|sev1: mean=0.1790 (n=31)
    TextOverlay|sev1: mean=0.4921 (n=31)
    BoxOverlay|sev1: mean=0.3734 (n=31)
    RandomText|sev1: mean=0.4668 (n=31)
    LowPassKeep(0.18)|sev1: mean=0.2735 (n=31)
    HighPassKeep(0.18)|sev1: mean=0.1069 (n=31)
    LowBandNoise(0.18)|sev1: mean=0.5364 (n=31)
    HighBandNoise(0.18)|sev1: mean=0.5218 (n=31)
    AllBandNoise(0.18)|sev1: mean=0.5251 (n=31)
    Translation(+8)|sev2: mean=0.3124 (n=31)
    Translation(-8)|sev2: mean=0.4247 (n=31)
    PadCrop(+8)|sev2: mean=0.3697 (n=31)
